"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","1992",243414.755256236,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","1993",239520.119172502,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","1994",244310.521557784,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","1995",249440.357890252,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","1996",256579.717572344,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","1997",268085.312151429,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","1998",278526.972532322,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","1999",287084.911145336,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2000",298337.985539727,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2001",310664.188625379,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2002",322851.16081596,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2003",341558.834654869,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2004",358845.138377461,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2005",360995.17206964,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2006",381400.215004368,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2007",393886.172407125,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2008",392566.105901962,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2009",375682.882188099,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2010",355099.039200619,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2011",319058.924986387,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2012",296461.980578533,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2013",288333.720329201,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2014",290346.657562199,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2015",289150.716713491,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2016",287734.272218461,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2017",291419.786253462,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2018",295962.85095469,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2019",301457.874063497,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2020",276594.487113693,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2021",287066.313330514,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2022",301290.677501858,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2023",311735.6,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2024",320395.5,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2025",328287.4,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2026",335640.7,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2027",342452.8,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2028",348858.9,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2029",354956.5,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2030",360792.4,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2031",366391.1,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2032",371755.1,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2033",376885.1,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2034",381773.2,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2035",386409.7,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2036",390788.4,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2037",394890.8,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2038",398706.8,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2039",402226.8,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2040",405449.9,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2041",408389.5,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2042",411058.4,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2043",413486.8,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2044",415712,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2045",417777.8,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2046",419732.3,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2047",421615,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2048",423466.2,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2049",425329.7,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2050",427254.4,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2051",429289.3,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2052",431458.5,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2053",433785.3,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2054",436287.7,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2055",438981.3,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2056",441876.1,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2057",444961.4,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2058",448206,
"GRC","GDPLTFORECAST","TOT","MLN_USD","A","2059",451572,
